,accum_neg_oob,avg_brake,avg_brake_input,avg_oob_counter,avg_oob_distance,avg_steering,avg_steering_input,avg_throttle,avg_throttle_input,avg_vel_kmh,avg_wheelspeed,description,kappas,max_brake,max_brake_input,max_oob_counter,max_oob_distance,max_oob_percentage,max_steering,max_steering_input,max_throttle,max_throttle_input,max_vel_kmh,max_wheelspeed,mean_brake,mean_brake_input,mean_oob_counter,mean_oob_distance,mean_steering,mean_steering_input,mean_throttle,mean_throttle_input,mean_vel_kmh,mean_wheelspeed,method,min_brake,min_brake_input,min_oob_counter,min_oob_distance,min_steering,min_steering_input,min_throttle,min_throttle_input,min_vel_kmh,min_wheelspeed,outcome,road,parent_index,parent_min_oob_distance,parent_outcome 
29,0.0,0.027521423154155462,0.02782056905800498,0.0,1.3084832921417489,29.09982456089729,-0.057405593211400686,0.141711571685695,0.16782768335787776,35.68817204301075,10.039276331235923,Successful test,"[0.03571428571428571, 0.014956268221574344, -0.030962099125364434, -0.01185279942880943, 0.036106384244659964, 0.013500217960689363, -0.03649978203931064, -0.05125505311086566, -0.026508298906874193, -0.03374811590266551, 0.00040970130394651916, 0.01163419109986489, 0.024899497222313875, 0.06805917341270029, 0.03819949392614304, 0.004893474757542416, 0.046730209451419966, 0.034112755649675086, 0.047213588233587275]",0.5609654132061602,0.5609654132061602,0.0,1.9674575329046975,0.0,157.36248444701553,0.22347473014778932,0.8741430551079193,0.8741430551079193,52.0,14.737794818248526,0.027521423154155462,0.02782056905800498,0.0,1.3084832921417489,29.09982456089729,-0.057405593211400686,0.141711571685695,0.16782768335787776,35.68817204301075,10.039276331235923,random,0.0,0.0,0.0,0.2540569291661656,-113.85008772652024,-0.3025869399395166,0.0,0.0,0.0,0.0,PASS,"[(19.91929122015668, 10.0), (19.92725448726401, 19.99999682931835), (17.428453313452863, 29.682764651266787), (15.711726683146239, 39.53430512353792), (16.12707920827323, 49.52567551402343), (15.330716170767616, 59.49391537432449), (12.111544702828112, 68.96159381520978), (10.0, 78.73612086095264), (12.240988454483514, 88.4817850634004), (18.009226131181478, 96.65047125550755), (25.941659021229867, 102.73951949352298), (34.77444270019279, 107.42800885371632), (43.30904799408843, 112.6395837094973), (50.75495367018402, 119.31479821261908), (54.41886919705004, 128.61940583529667), (52.86355476201547, 138.49771525584902), (49.23220585424869, 147.8150810375526), (43.34278915204233, 155.89683647234352), (34.74946175082883, 161.01100543470224)]",,,
30,,,,,,,,,,,,The road is too sharp,"[0.023469387755102045, 0.05423990004164932, 0.06865795714370714, 0.06895220320701444, 0.05749849874457497, 0.03683593810936631, 0.030963807683988265, -0.015402062017399014, -0.02458573548678676, -0.0076886435832076785, -0.055647827256677065, -0.04767373598701041, -0.06704790759130655, -0.06783869010576762, -0.0455161198455644, -0.048718891384446975, -0.043815102957551956, -0.0015890720435160488, -0.03730335775780176]",,,,,,,,,,,,,,,,,,,,,,random,,,,,,,,,,,INVALID,"[(80.01749048132525, 54.764660244417996), (80.02545374843258, 64.76465707373634), (76.24438861840217, 74.02227806848808), (67.81760036025169, 79.40644370972694), (57.888909377635954, 78.21434666177949), (50.58394269200373, 71.38518406876682), (47.17961839088521, 61.982494238042115), (47.0958390637301, 51.98284519298351), (47.78958834235044, 42.00693862072584), (46.4882070747332, 32.09197988171462), (43.61067312850099, 22.514934492437128), (37.8937865587919, 14.310228041315316), (28.870376215032778, 10.0), (18.95216176743304, 11.276331528805862), (12.002440815092726, 18.466698604595667), (10.0, 28.264159029728845), (12.66315076641952, 37.90301933555956), (19.348507301626356, 45.33982026049814), (27.53617015540283, 51.08108989298266)]",,,
31,-1.5648521995862057,0.02397309380713574,0.024230869009363012,0.0,1.4254523988868284,27.45649920629001,-0.0543222216685515,0.15154961525327715,0.21986401191851349,35.212765957446805,9.868534283795134,Successful test,"[0.03571428571428571, 0.04763848396501458, 0.009452609031950972, -0.03034330933539597, -0.05902162971453829, -0.03515521697973616, -0.023248793029650536, -0.011586069628582947, 0.0026996446571313226, 0.003720052820396627, 0.014944542616314997, 0.04045474669794765, -0.004675135752947105, -0.013858809222334859, 0.025937109145012086, 0.04888384082847211, 0.023556794010430763, -0.02447497729590456, -0.04270713637025845]",0.4907749227829937,0.4907749227829937,0.0,1.9917289420254993,0.0,159.68205372478775,0.23180938266021323,0.7892652225901651,0.8777197693212615,62.0,17.335500711028363,0.02397309380713574,0.024230869009363012,0.0,1.4254523988868284,27.45649920629001,-0.0543222216685515,0.15154961525327715,0.21986401191851349,35.212765957446805,9.868534283795134,random,0.0,0.0,0.0,-0.16581092010530085,-118.31966122075632,-0.3108359148886346,0.0,0.0,0.0,0.0,PASS,"[(27.603041918108232, 10.0), (27.61100518521556, 19.99999682931835), (23.57025382178645, 29.14725480200862), (17.117199873701438, 36.786501803062094), (11.495812948926186, 45.0569316009605), (10.0, 54.94442590547592), (13.152683806572895, 64.43445144894908), (18.903954702919293, 72.61509219872161), (26.163656216370043, 79.4923542946142), (33.886227638300596, 85.84545516215768), (41.40093115722068, 92.44312376725829), (48.26811423468358, 99.71236008069639), (52.88562595345874, 108.582455092982), (55.851051999988755, 118.13265134031438), (59.687501994255086, 127.36745785921309), (62.95959321964915, 136.81697737147925), (62.55214453660767, 146.80867320205215), (58.63072102005637, 156.00771867448233), (54.751570729025545, 165.22467006958016)]",,,
32,-3.3433170018158864,0.007204054639749894,0.0072806935188961695,0.0,1.341668846021155,7.964182811415723,-0.015515789712736107,0.12009516307992804,0.13796477626427522,35.16842105263158,9.853727715595852,Successful test,"[-0.02959183673469388, 0.0019575177009579225, -0.001103706788837991, 0.030528946272386503, 0.05174060128007889, 0.010098895000885554, 0.000915221531497798, -0.0021460029582981155, 0.0335682827559876, 0.05236087403183422, 0.021686338594167298, 0.05796159248091845, 0.05480692060757187, 0.023433514719694192, -0.02459574068274855, -0.07, -0.08326530612244898, -0.03751353602665557, 0.010803066749398627]",0.29288560159173116,0.29288560159173116,0.0,1.994189586570595,0.0,134.18146859004878,0.3197910388885007,0.5611428304540793,0.5611428304540793,52.0,14.737566137374492,0.007204054639749894,0.0072806935188961695,0.0,1.341668846021155,7.964182811415723,-0.015515789712736107,0.12009516307992804,0.13796477626427522,35.16842105263158,9.853727715595852,random,0.0,0.0,0.0,-0.9101525378675421,-163.26956349430748,-0.26337991018836926,0.0,0.0,0.0,0.0,PASS,"[(97.95064713584091, 10.0), (97.95861040294824, 19.99999682931835), (99.34382100619872, 29.903591711210602), (100.68674012838089, 39.813009869270005), (100.56247002697286, 49.8122376865515), (96.45042490710263, 58.927668830065855), (89.75960737652659, 66.3595569328656), (82.66986156930248, 73.41189728121438), (75.62364918167746, 80.50773345382152), (67.55396641115274, 86.41368130180464), (57.757594509529426, 88.42144064123883), (47.89852698604054, 86.74848291096392), (39.45974694197608, 81.38313190959417), (35.19467163482611, 72.33829179910357), (34.70061499433088, 62.350503854018704), (34.14852669011431, 52.365755559527386), (29.10859708693567, 43.72867795219957), (19.994969101479132, 39.612637993367365), (10.0, 39.92980145355379)]",,,
33,,,,,,,,,,,,The road is too sharp,"[0.04183673469387755, 0.012573927530195754, -0.008854643898375675, 0.0350229071220325, 0.04225237783576572, 0.027159473501340292, -0.011472298764129949, -0.05534984978453811, -0.06472243671710516, -0.05871886463614391, -0.07, -0.026122448979591838, -0.03743023740108289, -0.0177619869272157, -0.0024558644782361055, 0.01285025797074349, 0.034278829399314925, 0.03676117874667314, 0.03262746800871039]",,,,,,,,,,,,,,,,,,,,,,random,,,,,,,,,,,INVALID,"[(56.17469034153929, 10.0), (56.18265360864662, 19.99999682931835), (53.503226903038566, 29.634345407674562), (50.64510944442519, 39.21720325869006), (46.56116249960591, 48.34525767088006), (39.33851621283189, 55.26142572957769), (30.19408255221414, 59.30856459877417), (20.760648122226414, 62.62674404767715), (12.936988937947937, 68.85493455281225), (10.0, 78.41391441356996), (13.137239032942347, 87.90905692172554), (21.34464833415953, 93.62206248467518), (31.263505932642744, 94.89338618106879), (41.08300759172475, 93.0019879767539), (50.015623554471546, 88.50661568270736), (58.44897673989277, 83.13273867909575), (67.15010813148764, 78.20421836299657), (76.76143854047938, 75.44336201592037), (86.7329651675327, 76.1974553297528)]",,,
34,,,,,,,,,,,,The road is too sharp,"[-0.039795918367346944, -0.03726364014993753, 0.011047862710265269, 0.018190719853122414, -0.029768463820346976, -0.01843912218305542, -0.06639830585652481, -0.025149602859541174, -0.05064277609378391, -0.04593728966519034, -0.021632515699716137, -0.06598500064080474, -0.06779530614860428, -0.026318521471281137, 0.010298410167473307, -0.005007712281506288, 0.03886983873890189, 0.04847567150215765, 0.05978223878602252]",,,,,,,,,,,,,,,,,,,,,,random,,,,,,,,,,,INVALID,"[(10.0, 11.574334133000779), (10.007963267107328, 21.574330962319127), (13.773692665933055, 30.838200677228745), (18.717941030890145, 39.5304045465371), (22.343231294430012, 48.850129354978776), (26.501654556860615, 57.94449662106584), (32.71078343648088, 65.7832923548674), (41.59591184294342, 70.37180989331839), (51.59411393905188, 70.56142752269984), (60.9530857148938, 67.03869459228994), (67.60609633195398, 59.57294280634872), (71.40842421142011, 50.32403461689012), (70.92821290780685, 40.33557141658336), (64.35739368621265, 32.79737967339137), (55.08298607545393, 29.057678686748094), (45.539083412495074, 26.072059494693143), (36.077490739327175, 22.835044807198578), (27.29663414409727, 18.050010068138956), (21.363899706853218, 10.0)]",,,
35,-5.312743217425436,0.038153494186532425,0.03859204009672245,0.0,1.263001154591863,-32.08078392508248,0.06351874270555806,0.1754327512547409,0.18580544751918274,36.21590909090909,10.220829607022175,Successful test,"[0.009183673469387754, -0.022448979591836737, 0.027551020408163266, -0.00964598084131612, -0.0014827155351936627, 0.021986672219908382, -0.018011967802531254, -0.019032375965796558, -0.048624212700490436, -0.0670867025592037, -0.04624300931229554, -0.05193706350505197, -0.044997288634508886, -0.0011199589500591745, 0.04683922472341022, 0.058055383628311884, 0.030810548826074865, -0.008268293887322059, 0.023364359173902435]",0.7808762999303626,0.7808762999303626,0.0,1.9997158272694264,0.0,128.7353382334841,0.4061141033813801,0.8418948934438618,0.8418948934438618,61.0,17.347533064604267,0.038153494186532425,0.03859204009672245,0.0,1.263001154591863,-32.08078392508248,0.06351874270555806,0.1754327512547409,0.18580544751918274,36.21590909090909,10.220829607022175,random,0.0,0.0,0.0,-0.3889791759133576,-201.55486280815006,-0.25249614736324266,0.0,0.0,0.0,0.0,PASS,"[(10.0, 10.0), (10.007963267107328, 19.99999682931835), (10.678687920451594, 29.977477896170655), (11.094694369090817, 39.968821080882634), (10.972714806241612, 49.9680771025198), (11.763483434051835, 59.93676232060504), (11.529901933524727, 69.93403393253054), (11.097698638747872, 79.92468958228567), (12.512811737928502, 89.82405597193542), (17.13300588683684, 98.69275407404676), (25.8508126068525, 103.59171784125813), (35.835868090297666, 103.04521350228035), (44.3841429139562, 97.85609049938229), (49.530189677805225, 89.28181486208913), (52.580397865902, 79.75835803122843), (57.70937242377599, 71.17385921157206), (66.44769835233856, 66.31159019739658), (76.42758383172136, 65.67764554807422), (86.41544651906074, 66.17018888510562)]",,,
36,0.0,0.015027250393284092,0.015165115075791285,0.0,1.3920582901466594,49.91836985643538,-0.0987263761745908,0.12141694666429899,0.15228185884682535,30.70909090909091,8.587396092412797,Successful test,"[0.0010204081632653045, 0.05102040816326531, 0.017913369429404413, 0.010770512286547268, -0.022902957101207835, -0.07, -0.04040816326530613, -0.00015410245730945737, 0.04576426488962933, 0.06696996999549508, 0.0526840718352637, 0.05626205547658443, 0.06739845124394223, 0.04423597611948191, -0.021809892659103283, 0.006044185052280736, -0.023547651682413143, -0.005042296031012944, 0.02454954070368094]",0.45730258885731084,0.45730258885731084,0.0,1.9923673416451564,0.0,195.46846284379427,0.2857251057771118,0.7482097111079685,0.749164814673972,43.0,12.1242065382619,0.015027250393284092,0.015165115075791285,0.0,1.3920582901466594,49.91836985643538,-0.0987263761745908,0.12141694666429899,0.15228185884682535,30.70909090909091,8.587396092412797,random,0.0,0.0,0.0,0.2363360491753539,-145.8227777150488,-0.38053993597305147,0.0,0.0,0.0,0.0,PASS,"[(64.7266669395986, 10.0), (64.73463020670593, 19.99999682931835), (62.169548536204275, 29.665417462878814), (56.48952482946554, 37.89568663775311), (49.69147969195744, 45.22962025542395), (43.350558714941656, 52.96219558084053), (41.145636902770875, 62.716083000849714), (44.38343493052972, 72.17740764021396), (49.46060789313708, 80.79264499665219), (52.45860109127952, 90.33266788886223), (49.89563496623637, 99.9986497138959), (42.33381161527714, 106.54225939119847), (32.47561612399578, 108.22034808244209), (23.469822943010733, 103.87343087810942), (18.133173991232283, 95.4164705515215), (15.839671536183026, 85.68303094937247), (14.932412161971868, 75.72427196906241), (13.158173188307437, 65.88292673254469), (10.0, 56.394726581164235)]",,,
37,,,,,,,,,,,,The road is too sharp,"[-0.031632653061224494, 0.012957101207830071, 0.005814244064972926, 0.0496917950853811, 0.016910130982838792, 0.03221625343181839, 0.0646254849039889, 0.0677398157103669, 0.057201587520906184, 0.039241593887790784, 0.010667293468580981, -0.03933270653141902, -0.0074416907794678105, 0.011946064322573002, 0.045619533710328106, 0.019907032906955665, -0.01580725280733005, 0.00970295127430261, -0.015807252807330044]",,,,,,,,,,,,,,,,,,,,,,random,,,,,,,,,,,INVALID,"[(49.22804073274994, 52.261238168441665), (49.23600399985727, 62.26123499776001), (50.17635346557508, 72.21692396851057), (50.17952706250035, 82.21692346492469), (47.442767466894544, 91.83514299433133), (41.712269566267416, 100.03034853238272), (34.16095650443652, 106.5860842685318), (24.4259668092432, 108.87299826658243), (15.340872210437205, 104.69435540905727), (10.415558060000151, 95.99140875177477), (10.087815290996843, 85.99678096093803), (12.238522937636887, 76.23079628868484), (12.972235277151661, 66.25774930178842), (11.374761270089877, 56.38617005646187), (10.0, 46.48111925143008), (11.493541809421487, 36.593281628192635), (16.0895699561924, 27.7120359231077), (20.866675522106938, 18.926863049902053), (25.373461082602738, 10.0)]",,,
38,-2.0144133134635354,0.011990330047098239,0.012104523666594412,0.0,1.2305981724680644,42.23198331126154,-0.08327302109771945,0.13658116372567766,0.17366681141146575,31.32075471698113,8.77236567489713,Successful test,"[0.037755102040816335, 0.03643065389421075, 0.059767018844189064, 0.06016604389292883, 0.0467990782441969, 0.04012207275273344, 0.06836983821944355, 0.031246839726189926, 0.003379344382895567, -0.005804329086492185, -0.029273716841594227, 0.002210715166894389, -0.02738112156779949, -0.05298836926755501, -0.026237302378811438, -0.04129713338126881, -0.037876380971946455, -0.053240077749376835, -0.0032400777493768324]",0.3875265625153317,0.3875265625153317,0.0,1.986631639133223,0.0,182.8615315256314,0.2663249486658957,0.9474088550274086,0.9474088550274086,52.0,14.823315071284062,0.011990330047098239,0.012104523666594412,0.0,1.2305981724680644,42.23198331126154,-0.08327302109771945,0.13658116372567766,0.17366681141146575,31.32075471698113,8.77236567489713,random,0.0,0.0,0.0,-0.29276502061384013,-135.84349017084986,-0.3558929174676728,0.0,0.0,0.0,0.0,PASS,"[(64.42161516953108, 83.67480037167888), (64.42957843663841, 93.67479720099723), (60.812189254290374, 102.99759160522129), (53.29199272286678, 109.58899844509733), (43.36391857134382, 110.78622175002486), (34.21201129073472, 106.75601169009818), (27.60783229486745, 99.24702908321024), (25.82820638458712, 89.406656548623), (29.303004271043164, 80.02978182149346), (34.64640884035977, 71.57708830944617), (39.88693488628694, 63.06022933668169), (43.56093640608374, 53.75959963582106), (45.94667575433611, 44.04835626732286), (47.09459051277004, 34.11446016824021), (44.265723933600654, 24.522926720596992), (37.95503219608892, 16.765661107373397), (29.43079812156735, 11.537139954813576), (19.54964430435978, 10.0), (10.0, 12.967203002864615)]",,,
39,0.0,0.02682320000972417,0.027114756531569,0.0,1.3722688163257737,-2.7100294359372654,0.00515161713508687,0.16777434422507664,0.20834978075328636,35.30107526881721,9.911140781706893,Successful test,"[-0.02959183673469388, -0.005422740524781353, 0.026209912536443142, 0.0661718331647528, 0.042927278842756246, 0.04209300150046067, 0.028661592632897498, -0.0008338669377529612, -0.04471141795816112, -0.0008574246554540893, -0.03861252669627042, 0.008065535617863065, -0.04193446438213694, 0.0032860130290142953, -0.02426500737914897, 0.015966115822805008, -0.007503271932297034, -0.053421639279235815, -0.044183900945009805]",0.45490741868268036,0.45490741868268036,0.0,1.9981801368468763,0.0,133.0006627262518,0.31300896271197204,0.701273287724575,0.7263316640889181,59.0,16.74905308948006,0.02682320000972417,0.027114756531569,0.0,1.3722688163257737,-2.7100294359372654,0.00515161713508687,0.16777434422507664,0.20834978075328636,35.30107526881721,9.911140781706893,random,0.0,0.0,0.0,0.24960135490432966,-157.92629683925844,-0.26099644498373203,0.0,0.0,0.0,0.0,PASS,"[(122.24744542057569, 10.0), (122.25540868768302, 19.99999682931835), (124.00504877681962, 29.845745127872707), (124.72376211352852, 39.81988424559293), (120.92210571793983, 49.06906846096455), (112.72456694709751, 54.79622814972277), (102.85102840455941, 56.381547249782635), (93.03971823913771, 54.44810657629595), (83.59137538676359, 51.17261923179423), (73.64748333030889, 50.114786178057926), (63.721643975781134, 51.33039841397368), (54.2268151395717, 54.4685866446389), (45.3199683560133, 59.01480269474203), (37.306733089800325, 64.9971150042358), (30.591504273482073, 72.40695319035626), (24.68901547729218, 80.47916639435755), (19.1264633739588, 88.78928156189292), (13.21735927078999, 96.85665342005798), (10.0, 106.32494784527849)]",,,
40,,,,,,,,,,,,The road is too sharp,"[0.017346938775510204, 0.05918367346938776, 0.038971261974177426, -0.007721442596197165, 0.013707128832374273, -0.01996634055538083, -0.06588470790231962, -0.06447803141860405, -0.029208349613668277, -0.047765310109469786, -0.027248857003563748, -0.02835662967506944, -0.030724269860744044, -0.06635609264737731, -0.029493376080672665, -0.05152926042462708, -0.00851607058537942, 0.041483929414620584, 0.028338411526125214]",,,,,,,,,,,,,,,,,,,,,,random,,,,,,,,,,,INVALID,"[(52.85585090873615, 10.0), (52.86381417584348, 19.99999682931835), (49.137373049267445, 29.279740173299512), (41.4771421200279, 35.707870703299804), (32.909920952052694, 40.865653313976374), (24.192195076145914, 45.76476094216187), (15.632035843054034, 50.934255492319735), (10.0, 59.19743721987206), (10.53530459422388, 69.18309939077504), (15.521348066734255, 77.85139625291795), (23.397051920752098, 84.01364331091624), (32.982718011878696, 86.86232819861893), (42.98213029490389, 86.97074403733701), (52.57997540142956, 84.1633663799597), (59.759329123916835, 77.20226875620753), (62.92003111799982, 67.7149106990559), (62.08571495211232, 57.749775650531035), (58.34166171698774, 48.4771241757611), (56.1699447700753, 38.715789968671714)]",,,
41,-1.5107432631780502,0.018302164341265706,0.018485185984678364,0.0,1.27460850500419,-2.6299681263577566,0.0049245694417965405,0.12444759357936754,0.1791199488239037,32.386138613861384,9.101549251528867,Successful test,"[-0.005102040816326529, -0.022448979591836733, -0.06402748854643898, -0.026592746219687373, -0.01281188544062492, -0.052607803807971865, -0.04249298114611097, 0.006995382353095353, 0.006995382353095353, -0.008310740095884242, 0.04168925990411576, 0.0140637570743684, 0.02324743054375615, 0.06407637329859732, 0.04146753739724353, 0.0555756701341876, 0.013464363587144219, 0.008362322770817686, 0.03387252685245034]",0.7896119583455244,0.7896119583455244,0.0,1.9717098588707438,0.0,139.27685450421265,0.22539478263510546,0.6237898951952183,0.713557710990844,53.0,14.787632808644613,0.018302164341265706,0.018485185984678364,0.0,1.27460850500419,-2.6299681263577566,0.0049245694417965405,0.12444759357936754,0.1791199488239037,32.386138613861384,9.101549251528867,random,0.0,0.0,0.0,-0.08030471231160163,-115.21075924115421,-0.2753881674079251,0.0,0.0,0.0,0.0,PASS,"[(10.0, 10.0), (10.007963267107328, 19.99999682931835), (11.38904897112377, 29.904167782919735), (16.793228519480763, 38.318134945270685), (25.33535683658893, 43.517369871109175), (34.72998126346528, 46.943888786559405), (44.72741857498744, 47.17026723558842), (53.71939463482644, 42.79483965199362), (61.32329579057085, 36.300173593321404), (68.88431875825867, 29.75563910398627), (76.40213649344878, 23.161519261242955), (84.91090773576721, 17.907871771555918), (94.53684512295868, 15.198382997290672), (104.49830576337936, 14.321284422813571), (113.89615350645346, 17.738952896787747), (120.2944798031379, 25.42409574524257), (122.36992766749142, 35.20635091275637), (121.01277131884962, 45.113829231952494), (118.58459677757719, 54.81454922570123)]",,,
42,0.0,0.024205904836146687,0.024450408925400693,0.0,1.4157971646226193,28.934038948403998,-0.05763364127415774,0.12585454899182713,0.1449993384968341,34.28,9.57935914830208,Successful test,"[-0.02346938775510204, -0.03059975010412329, -0.00796717354163657, 0.017543030539996084, 0.05733894890734303, 0.01501173067379082, 0.04868520006154592, 0.024882473508324968, 0.050588259899658164, 0.06150060325301938, 0.02343925565036236, -0.016707607171103186, -0.009564750028246041, 0.03839443364522335, 0.0483495436201613, 0.0085853231029954, 0.03205471085809744, 0.059231189084665, 0.04891694315182255]",0.7067993991862088,0.7067993991862088,0.0,1.9969766836570753,0.0,143.3814548284926,0.31831429594260313,0.6939312639108732,0.6939312639108732,49.0,13.592467230783466,0.024205904836146687,0.024450408925400693,0.0,1.4157971646226193,28.934038948403998,-0.05763364127415774,0.12585454899182713,0.1449993384968341,34.28,9.57935914830208,random,0.0,0.0,0.0,0.7908457395630932,-165.1717045553445,-0.2786457904570993,0.0,0.0,0.0,0.0,PASS,"[(66.03800909579164, 10.0), (66.04597236289897, 19.99999682931835), (68.72429140675543, 29.634653392959617), (73.19937001154898, 38.57745337288308), (77.24130890862641, 47.72418666692268), (77.6580626962403, 57.715498706915696), (74.51177111589313, 67.2076454236198), (68.55144855102189, 75.2372503281395), (60.102390938955395, 80.58640217380449), (50.276826854414125, 82.4460501030031), (40.96586798377744, 78.79830492148179), (33.985111517473825, 71.63806476083352), (27.249264445496962, 64.24696442171344), (19.60333223484338, 57.80183287688909), (12.96254050948481, 50.325210293101065), (10.078672333448814, 40.75007038063781), (10.0, 30.750379852228956), (11.940930711421395, 20.940548662373484), (18.006815186058887, 12.990388567107992)]",,,
43,,,,,,,,,,,,The road is self-intersecting,"[-0.03775510204081633, -0.024681382757184504, 0.013646949825327895, 0.03711633758042994, 0.04801045690909366, 0.04943155911688391, 0.04119655474158527, 0.05874236496308361, 0.053747974377960965, 0.04701460335561912, 0.026804561169652134, 0.054784418150147285, 0.028741162503154408, -0.01194671122165727, 0.038053288778342735, -0.011946711221657268, -0.06194671122165727, -0.06644571701357085, -0.0634423326955393]",,,,,,,,,,,,,,,,,,,,,,random,,,,,,,,,,,INVALID,"[(42.279825503377864, 25.393764382599826), (42.28778877048519, 35.393761211918175), (45.366729202807036, 44.90796773764662), (48.96563782930376, 54.23791182633909), (50.10649320290106, 64.17262113343682), (47.043533899781124, 73.6919845736796), (39.88036485131397, 80.66973558550872), (30.385328309092543, 83.807295315917), (20.54787468602491, 82.01160430296588), (13.183451693718695, 75.24660068209533), (10.0, 65.76685198744315), (10.450971962568872, 55.77702594846846), (14.82813713782896, 46.785895595254225), (22.475843685142095, 40.34286955416269), (30.637002605167154, 34.56398686958642), (39.480925779795015, 29.896544006381756), (48.857136907018514, 26.419955894780067), (56.345180023429066, 19.792044437407053), (58.373939677958305, 10.0)]",,,
44,-1.853069172756467,0.013462901767855402,0.013707681799998227,0.017857142857142856,1.2920071656215613,47.57217123962208,-0.09572658194013008,0.1437697536708465,0.17900027884849432,22.196428571428573,6.197400567905335,Car drove out of the lane beamng_executor/sim_2021-01-23--11-43-54,"[-0.025510204081632654, 0.001349437734277384, 0.05134943773427739, 0.046182457989443176, -0.0028419610668260695, 0.07, 0.04551020408163266, 0.07, 0.03836734693877551, -0.006634735526863807, 0.03724281549354437, 0.06155538933607596, 0.01990461943092225, -0.0015239519976491776, -0.043360686691526734, -0.002745092402768351, -0.005806316892564264, -0.014989990361952019, 0.014601846372741867]",0.3770934106389486,0.3770934106389486,1.0,1.9074400238942577,0.979979823060141,289.3610570784525,0.3174935285541723,0.606816558562687,0.7158892586467126,33.0,9.291047531774819,0.013462901767855402,0.013707681799998227,0.017857142857142856,1.2920071656215613,47.57217123962208,-0.09572658194013008,0.1437697536708465,0.17900027884849432,22.196428571428573,6.197400567905335,random,0.0,0.0,0.0,-0.7738029773076018,-157.2784156625414,-0.5809228301475694,0.0,0.0,0.0,0.0,FAIL,"[(47.71933246812386, 43.83810336739185), (47.72729573523119, 53.8381001967102), (48.940302780811, 63.76425826050174), (47.52611729136266, 73.6637572074906), (41.63827654610542, 81.74666085398354), (33.14545796648982, 87.02605784357772), (23.15898285107368, 87.54597588440159), (14.508429996485042, 82.52921046134578), (10.0, 73.60317780586027), (10.740593249700268, 63.630639430978064), (13.047527297581588, 53.90037451686982), (16.810815814149215, 44.63551296684813), (24.51706827156486, 38.26262719487831), (34.11740280244819, 35.46377441291048), (43.93408454545678, 33.557794466404815), (53.08042525795485, 29.514967290912374), (61.06105024558622, 23.489220465265465), (68.77681675288625, 17.127856837486664), (75.79063574857574, 10.0)]",,,
45,,,,,,,,,,,,The road is too sharp,"[0.007142857142857145, 0.0163265306122449, -0.011224489795918367, -0.061224489795918366, -0.04121199500208247, -0.07, -0.03734693877551021, -0.027830070803831736, -0.03237962073625785, -0.009202185816995237, -0.028589940919036053, 0.019544547671148355, -0.0222921870227292, -0.05005963000463862, -0.00576904796344363, -0.04760578265732118, -0.061135401958039334, -0.06279209003567829, -0.05365488286733666]",,,,,,,,,,,,,,,,,,,,,,random,,,,,,,,,,,INVALID,"[(12.570740628841804, 44.13307558643175), (12.578703895949133, 54.1330724157501), (11.415834699127885, 64.06522904113032), (10.0, 73.96449225132659), (12.184092644360632, 83.72306485805805), (18.87040490052864, 91.1590065208885), (28.474383099527515, 93.94533075779171), (38.15261624624951, 91.42902331280575), (46.515872995017276, 85.94669383035121), (52.877372153711974, 78.23103906526958), (57.509251894985255, 69.36843842762477), (60.39394982892324, 59.79354846324743), (62.84280236179421, 50.09802778242521), (65.15822902160312, 40.36978028438909), (63.88076985378078, 30.451711012875265), (59.920010399741244, 21.26953346355525), (53.6779607767603, 13.456927208006245), (44.29448304840466, 10.0), (34.64792045291725, 12.635114815590239)]",,,
46,,,,,,,,,,,,The road is too sharp,"[0.05, 0.04857142857142858, 0.04521865889212828, 0.047107752722080086, 0.02983488415298291, 0.05343906035462952, 0.010230992971504054, -0.013238394783597989, -0.022422068252985747, -0.05008613637816036, -0.008647017637977455, -0.04436130335226317, -0.025234240759502695, 0.02283176415395656, 0.0005941172528261124, -0.0004262909104391921, -0.042263025604316745, -0.07, -0.03836734693877551]",,,,,,,,,,,,,,,,,,,,,,random,,,,,,,,,,,INVALID,"[(146.33461381123453, 21.096558029594632), (146.34257707834186, 31.096554858912985), (141.61814494587793, 39.91016598181501), (133.42043371227507, 45.63707880902492), (123.52997970033442, 47.11319514512012), (113.80848086580285, 44.76959526241801), (105.86540832937112, 38.694432821710436), (100.22297748906298, 30.438345721131878), (94.4570423683046, 22.268034087956245), (87.33344037937464, 15.24989368587586), (78.18388990267667, 11.214335970471966), (68.25789432788328, 10.0), (58.36040400016011, 11.428175483834671), (49.54313158322882, 16.145770965181356), (40.783163514176046, 20.968939988673675), (31.519573021185302, 24.73535621343847), (22.252825270712435, 28.493997740520573), (13.99256245669762, 34.13031375751288), (10.0, 43.29870756610164)]",,,
