,accum_neg_oob,ancestors,avg_brake,avg_brake_input,avg_oob_counter,avg_oob_distance,avg_steering,avg_steering_input,avg_throttle,avg_throttle_input,avg_vel_kmh,avg_wheelspeed,description,generation,kappas,max_brake,max_brake_input,max_oob_counter,max_oob_distance,max_oob_percentage,max_steering,max_steering_input,max_throttle,max_throttle_input,max_vel_kmh,max_wheelspeed,mean_brake,mean_brake_input,mean_oob_counter,mean_oob_distance,mean_steering,mean_steering_input,mean_throttle,mean_throttle_input,mean_vel_kmh,mean_wheelspeed,method,min_brake,min_brake_input,min_oob_counter,min_oob_distance,min_steering,min_steering_input,min_throttle,min_throttle_input,min_vel_kmh,min_wheelspeed,outcome,road,simulation_file,visited,parent_index,parent_min_oob_distance,parent_outcome 
307,0.0,[],0.014043954879836874,0.01414426884326428,0.0,1.3318364141298737,25.394098569157165,-0.05012621049367861,0.13178847094563848,0.17733472845068152,40.02127659574468,11.237897998734352,Successful test,0.0,"[0.03571428571428571, 0.02871720116618076, 0.036467543285535794, 0.042724095766705564, 0.0037635106571761966, 0.049681878004114985, 0.02981821600235142, 0.03503155314376892, 0.005840152373866328, -0.0013027047689908172, -0.04926188844246021, -0.0007055233722059184, -0.03233817643343041, -0.030641630235417737, -0.02076171461951589, 0.004935031817916588, 0.0243227869199574, -0.01396163596820065, -0.03130857474371085, -0.012079069220382599, -0.023303559016300962, -0.044345842187998225, -0.006697541422610753, 0.000445315720246392, -0.047513867953223, -0.02118280902972161, 0.008650417302874636, 0.04028307036409913, 0.060238743309889695, 0.05902344264875525, 0.010267862186535756]",0.8015674993622182,0.8015674993622182,0.0,1.9900719316214734,0.0,151.01700203290878,0.16262040230491268,0.6941552618720138,0.6978832057265705,59.0,16.66692467431558,0.014043954879836874,0.01414426884326428,0.0,1.3318364141298737,25.394098569157165,-0.05012621049367861,0.13178847094563848,0.17733472845068152,40.02127659574468,11.237897998734352,random,0.0,0.0,0.0,0.1198089840721892,-82.88856029388377,-0.2962696234875456,0.0,0.0,0.0,0.0,PASS,"[(182.2870018636092, 12.864264916969848), (182.2949651307165, 22.864261746288197), (179.13638232690818, 32.352325546215255), (173.10615558013689, 40.32956600783632), (164.46574183673948, 45.3637740232951), (154.89805561160597, 48.27227540672091), (144.90194415327005, 48.55112251989562), (135.57726885059895, 44.93858456165136), (127.8894427591461, 38.54348253059847), (121.65940593509052, 30.72129350380352), (115.60842101674189, 22.759787269558814), (107.75831935432767, 16.56495846726238), (98.62029484715562, 12.503369110086656), (88.93870700741239, 10.0), (78.95784088347271, 10.618313363912854), (69.46199310805014, 13.753417034607374), (60.243694390426946, 17.6293644997656), (50.55886935939439, 20.12018045408363), (40.75805677562546, 22.10614941100029), (31.652942812030524, 26.24098915516794), (23.651228679394052, 32.238702964576134), (16.829956234716192, 39.551037901891206), (12.821672867151321, 48.71256967585253), (11.25610089496513, 58.58925861496087), (10.0, 68.51005548525652), (11.091819012152413, 78.4502733523207), (15.46741953546055, 87.44216525894556), (20.397513323800283, 96.14240521185341), (23.073287596204764, 105.7777688294414), (20.77665997045264, 115.5104715141345), (13.410573792480179, 122.27366413439033)]",sim_2021-01-28--02-25-31,False,,,
308,0.0,[],0.025160193361005657,0.02543667900233539,0.0,1.5227763032069328,42.14599000177872,-0.08329789629485229,0.17295528251365191,0.2305776827304496,34.03260869565217,9.55041876733419,Successful test,0.0,"[0.039795918367346944, 0.06181591003748439, 0.053375974296424114, 0.010174344266176753, 0.007113119776380836, 0.01629679324576859, -0.0030909618562722264, -0.020437900631782427, -0.02936240842113568, -0.010808103458700848, -0.048563205499517176, -0.014600036917992908, -0.02786534304044188, 0.00897256310819268, -0.0022519266877256833, -0.007353967504052213, 0.030401134536764123, 0.015143551757202528]",0.43108832351127674,0.43108832351127674,0.0,1.9924368492835303,0.0,187.43222625535452,0.14789805246698218,0.9839122368808266,0.9839122368808266,56.0,15.66189950441227,0.025160193361005657,0.02543667900233539,0.0,1.5227763032069328,42.14599000177872,-0.08329789629485229,0.17295528251365191,0.2305776827304496,34.03260869565217,9.55041876733419,random,0.0,0.0,0.0,0.13890696303363148,-75.36220465424613,-0.36681816589968513,0.0,0.0,0.0,0.0,PASS,"[(115.15744738262495, 10.0), (115.16541064973228, 19.99999682931835), (110.30754506837307, 28.740771508569928), (101.47282549530469, 33.42561196105519), (91.61667767787168, 35.11568598337207), (81.65142297721961, 35.94857178054471), (71.6570888972726, 35.61199148045297), (61.70674176741461, 34.61670659896083), (51.7083528743764, 34.79620463117871), (42.062559542101056, 37.43413393103353), (33.13695671458286, 41.943414823304394), (25.92078873917955, 48.86634193188814), (21.211718119344255, 57.68817019463526), (18.467467125801655, 67.30425497402653), (16.642473597261784, 77.1363147084254), (14.488184019720288, 86.90150986346947), (12.805215608640083, 96.75887347283816), (10.0, 106.35735071608055)]",sim_2021-01-28--02-26-28,False,,,
309,0.0,[],0.026407128846114604,0.026725287024983453,0.0,1.4785052405215242,-64.90758603246667,0.1288154585490442,0.1847305863210899,0.249137601076975,33.95238095238095,9.592680203948987,Successful test,0.0,"[-0.04183673469387755, -0.06202415660141608, -0.03213822471929213, -0.009034686539916993, 0.020557150194776892, 0.023322743968976906, 0.010809843246312394, 0.03632004732794505, -0.011972198535890568, -0.0007477087399722013, 0.014558413709007394, 0.01966045452533393, -0.009931382209359949, -0.0517681169032375, -0.03518781474654975, -0.021535894140885574, -0.025791625940805772]",0.48395211919743986,0.48395211919743986,0.0,1.983816690960824,0.0,57.76418971848251,0.5403158665714952,0.9989382566782036,0.9989382566782036,64.0,17.847376099659527,0.026407128846114604,0.026725287024983453,0.0,1.4785052405215242,-64.90758603246667,0.1288154585490442,0.1847305863210899,0.249137601076975,33.95238095238095,9.592680203948987,random,0.0,0.0,0.0,0.1642203379027638,-276.77706394189687,-0.11344439720287741,0.0,0.0,0.0,0.0,PASS,"[(10.0, 10.0), (10.007963267107328, 19.99999682931835), (14.977639236867304, 28.677687809964656), (23.342903376919722, 34.1569538070808), (32.651567956988714, 37.81054980770386), (41.73441253518834, 41.99408113521532), (49.689007608435105, 48.05414856228889), (56.498825710424285, 55.37715186816145), (61.41070547749868, 64.08768785361063), (65.22843535255484, 73.33024911124392), (69.62587307049372, 82.31148185050908), (73.39313759202847, 91.57472739539159), (75.528228688327, 101.34413812534387), (77.18574496515077, 111.20581342886427), (81.75928620533432, 120.09866002173545), (89.65307929616094, 126.23771781908661), (98.94941005730334, 129.9225834040758)]",sim_2021-01-28--02-27-08,False,,,
310,,[],,,,,,,,,,,The road is too sharp,0.0,"[-0.019387755102040816, 0.002040816326530623, 0.011224489795918377, -0.012244897959183664, 0.013265306122448986, 0.01428571428571429, 0.031632653061224494, 0.017700957934194086, -0.007809246147438567, -0.04964598084131612, -0.057077833215751946, -0.06743174829452049, -0.06141742829298294, -0.02815530592355924, -0.03438675127648216, 0.012118830408272233]",,,,,,,,,,,,,,,,,,,,,,random,,,,,,,,,,,INVALID,"[(28.039254159183514, 10.0), (28.047217426290842, 19.99999682931835), (28.92141033673002, 29.961712884062024), (29.133439347383742, 39.95946481630365), (29.396474315528238, 49.95600484801128), (29.60850332618196, 59.95375678025291), (28.445634129360712, 69.88591340563313), (25.05291826185595, 79.29279806753802), (19.465976418277307, 87.58653551433906), (13.475837338933303, 95.59392171772127), (10.0, 104.97041118837483), (11.776777439584237, 114.81129844157432), (18.95851308890117, 121.76993861500837), (28.880019790525523, 123.0204204299993), (38.36452047407039, 119.85115446075073), (46.414065380151925, 113.91778890611171)]",,False,,,
311,,[],,,,,,,,,,,The road is too sharp,0.0,"[-0.04591836734693878, -0.024643898375676813, -0.06610791421941539, -0.059001615146819474, -0.058796215026966844, -0.015041499207888588, 0.012509521200274681, 0.06250952120027468, 0.02893537228591049, 0.0662830764198331, 0.07, 0.05571428571428572, 0.059504373177842566, 0.019381210210031533, 0.00815672041411317, 0.019381210210031537, 0.014279169393705007, -0.035720830606294995, -0.03560033902297755, -0.04588581114942217, -0.006473552413790426, -0.04831028710766798, -0.04073889269700734, -0.06838242638157159, -0.04787818273495925, -0.0405625235652895, -0.06027296206921913, -0.06390540429277747]",,,,,,,,,,,,,,,,,,,,,,random,,,,,,,,,,,INVALID,"[(16.09683696008507, 10.0), (16.1048002271924, 19.99999682931835), (19.56764524435542, 29.381292282884942), (26.79233546191375, 36.29532520588415), (36.69742878764454, 37.66978008275839), (45.69707840120584, 33.31015775586748), (52.51712773543893, 25.99668203780928), (59.244045217527585, 18.597453619307117), (68.21404821892561, 14.17715429065181), (78.2140461966297, 14.170794580407328), (87.10488577785885, 18.74823617379208), (91.1269422526267, 27.903729700291777), (88.99691920985633, 37.6742466690743), (81.88817961849658, 44.707440923624254), (72.62255698112527, 48.46885517119554), (62.92835362872019, 50.92291738764774), (52.989066363362454, 52.02317583760279), (43.00591229565977, 51.44297340697083), (33.017991159888965, 51.934330085589195), (23.82996955177242, 55.88151375610461), (16.958139990538754, 63.146357765534894), (12.200719727628169, 71.94220635689024), (10.0, 81.6970427307321), (12.215051064382664, 91.44863484598062), (19.16896390730811, 98.63494796001875), (28.926782516704876, 100.82240675645589), (38.68208908978866, 98.62377225632896), (46.161431201358724, 91.9860436103165)]",,False,,,
312,0.0,[],0.029810498472527012,0.02999917251349237,0.0,1.3856473926890271,54.62826884447794,-0.10802521720681732,0.13896010881339713,0.17695866776611646,36.534591194968556,10.17252642739368,Successful test,0.0,"[0.013265306122448986, 6.938893903907228e-18, 0.04591836734693879, 0.020108288213244493, -0.013582860882795426, -0.057460411903203584, -0.04064468313823842, 0.009355316861761581, -0.024318152525993522, 0.01591839365012826, 0.031224516099107855, 0.050070809736534425, 0.008633567727979187, 0.04842948609532613, 0.008653845224565252, 0.021919151347014235, 0.005947200879682764, 0.006967609042948068, -0.034869125650929485, -0.01614169173834315, 0.023654226629003794, 0.06213503890849012, 0.06055265941363105, 0.05544146761150148, 0.06209487358508182, 0.04518351725074935, 0.05778506404093866, 0.05222430401169677, 0.06861682253085097, 0.0280545490047763, 0.041853433368809076]",0.8723643583707127,0.8723643583707127,0.0,1.9988773066051093,0.0,203.165431626704,0.24323934042455211,0.9901383838501628,0.9901383838501628,57.0,15.953200865589185,0.029810498472527012,0.02999917251349237,0.0,1.3856473926890271,54.62826884447794,-0.10802521720681732,0.13896010881339713,0.17695866776611646,36.534591194968556,10.17252642739368,random,0.0,0.0,0.0,0.24367557246962823,-124.46413865557157,-0.3972984192800251,0.0,0.0,0.0,0.0,PASS,"[(113.16481686584703, 10.0), (113.17278013295436, 19.99999682931835), (112.51794699459201, 29.9785334735815), (109.60938082839328, 39.54620000502186), (103.75633775203636, 47.654337075046655), (97.64191140682254, 55.56722469392229), (94.66124973235158, 65.11267680381944), (96.5288134327103, 74.93673939651002), (99.90425035629119, 84.34983801359286), (103.97382172388113, 93.48431057001844), (108.42332852498677, 102.43986131952093), (110.65833636524277, 112.18689881580636), (108.85749495852981, 122.02341091247294), (104.28772248579301, 130.91819475174734), (97.39916660455182, 138.1671807409059), (88.74828647383096, 143.18338178989697), (79.43446669324595, 146.8238159803176), (69.70531838951948, 149.13545463808757), (59.84727922610601, 150.8144614434955), (50.31849008781781, 153.84797055969094), (41.86330811599812, 159.18743662133187), (33.21357291727224, 164.2056116872221), (23.2603415495278, 165.17162687351484), (14.565731290633941, 160.23161144378815), (10.0, 151.33475257215676), (11.13298304292549, 141.3991424034533), (17.184322163927398, 133.43790538634147), (26.371324897314967, 129.48835088276397), (36.26778449174492, 130.92365137249263), (43.596705529697914, 137.72710023461028), (46.924093273164, 147.15729062529866)]",sim_2021-01-28--02-27-52,False,,,
313,-2.0670825366859016,[],0.013783036209078755,0.013895093414030614,0.0,1.2936720615260895,41.06255306023985,-0.0808870095562535,0.129473112149933,0.1706376408372287,34.70967741935484,9.726114948812725,Successful test,0.0,"[0.007142857142857145, 0.05714285714285715, 0.05845481049562683, 0.06371987862200273, 0.04243422626383808, 0.014595875902741487, 0.029901998351721082, 0.011160488719491324, 0.01014008055622602, -0.013329307198876022, 0.00809926422969541, 0.031568651984797455, 0.012248915581908545, 0.05816728292884733, 0.022048096965228543, 0.0340176682729411, -0.0019444000165186725, 0.01948417141205276, -0.010107665322641117, -0.049903583689988054, -0.06427784356652964, -0.06090250507208648, -0.05311500144916757, -0.03860500068022152]",0.345458806015996,0.345458806015996,0.0,1.994402102373919,0.0,235.93192561016775,0.3766545781155932,0.943643184753667,0.9455229330893966,58.0,16.397234744819006,0.013783036209078755,0.013895093414030614,0.0,1.2936720615260895,41.06255306023985,-0.0808870095562535,0.129473112149933,0.1706376408372287,34.70967741935484,9.726114948812725,random,0.0,0.0,0.0,-0.31898319140065645,-192.60403267786998,-0.45796440117157233,0.0,0.0,0.0,0.0,PASS,"[(66.68632473297762, 118.1032896764981), (66.69428800008495, 128.10328650581644), (63.54262153304543, 137.59364995936966), (55.717934481247035, 143.8205490705982), (45.73671845660453, 144.43318817269636), (36.81862850407354, 139.90906708694214), (29.53330084867421, 133.05895752917056), (23.939081620736154, 124.77012701879286), (20.152225005283547, 115.51487353906565), (17.37067341529847, 105.90951197625857), (14.436313579256755, 96.34972472168928), (11.252994993593433, 86.86993132825658), (10.0, 76.94874170472707), (10.93322142868135, 66.99238204041953), (15.242665819111956, 57.96859741057679), (22.733093239272982, 51.34338065462836), (31.76413785685336, 47.04917140084571), (41.36500253098496, 44.2521377026197), (51.173952653573416, 42.30675920665243), (61.06329571281983, 40.823218220857015), (70.07228554654904, 36.48292996133283), (75.30707723198114, 27.962545227640874), (74.55805395092278, 17.990636477334718), (68.54558950719527, 10.0)]",sim_2021-01-28--02-28-55,False,,,
314,0.0,[],0.021295502037296677,0.021540277922782847,0.0,1.399647400647147,46.27682344486786,-0.09160347102302804,0.1327169370863228,0.1806055638924407,33.70454545454545,9.423572806589162,Successful test,0.0,"[0.017346938775510204, 0.05102040816326531, 0.041845064556434816, 0.04129002371460871, 0.04590510930039043, 0.003465812433003648, -0.017962758995567783, 0.0259147920248404, 0.029677768010645894, 0.012857363435306586, 0.03836756751693924, -0.006634528453485614, -0.04438963049430194, -0.05611238111119832, -0.01002386798194127, 0.033853683038466906, 0.006708828354792015]",0.7901675853396306,0.7901675853396306,0.0,1.9911279135023199,0.0,126.7085728590236,0.19002911313549115,0.6562087713823033,0.6562087713823033,51.0,14.64656168638611,0.021295502037296677,0.021540277922782847,0.0,1.399647400647147,46.27682344486786,-0.09160347102302804,0.1327169370863228,0.1806055638924407,33.70454545454545,9.423572806589162,random,0.0,0.0,0.0,0.2218019004305425,-97.19693031271659,-0.2481148775247433,0.0,0.0,0.0,0.0,PASS,"[(127.02211192686313, 36.45140055719081), (127.03007519397046, 46.45139738650916), (123.68539758523669, 55.87546931395299), (116.4745425772178, 62.80393018584431), (107.07996916816013, 66.23058897566078), (97.1171177866364, 65.36943141187193), (87.6667104473452, 62.099905280844524), (78.0043353763467, 59.52337505836569), (68.45201305991303, 56.56480473421193), (60.078166380746396, 51.09866424993879), (53.04675663242472, 43.98815955960866), (48.046047834271064, 35.32831478524528), (44.47641078101101, 25.987132241905663), (38.66495054873295, 17.84913924801272), (29.652448279323515, 13.516149189878528), (19.72136357473086, 12.344160883535098), (10.0, 10.0)]",sim_2021-01-28--02-29-46,False,,,
315,-2.6523802274093353,[],0.019301991579740253,0.0194273291874009,0.0,1.249766662809513,-14.427886079262043,0.028451562564916443,0.130138091526265,0.17064637661979118,37.406451612903226,10.497699520791675,Successful test,0.0,"[-0.047959183673469394, -0.014131611828404833, -0.03964181591003749, -0.01096133413798673, -0.05687970148492551, -0.042948443493539504, 0.007051556506460499, -0.040907627167008895, -0.021576098265515653, 0.02842390173448435, -0.014100498407106211, -0.039610702488738866, -0.0601564125496415, -0.019926794174189827, -0.01482475335786329, -0.021967610500720436, 0.022030406468711433, 0.05200558486160006, 0.046410100870351044, 0.003919274250927467, 0.02330702935296828, -0.0030130594681668094, 0.030660409919588294, -0.0029302776166626188, 0.034824824424153716, 0.01611366443160745, 0.053868766472423786, 0.06190229793539883, 0.02968730877150123, 0.005490934836786591, -0.036345799857090966, 0.00853251441987378]",0.6211742346463986,0.6211742346463986,0.0,1.9914916371042783,0.0,133.97960607178433,0.26935250254782556,0.7144202303261449,0.7716473519802126,57.0,16.145248238029538,0.019301991579740253,0.0194273291874009,0.0,1.249766662809513,-14.427886079262043,0.028451562564916443,0.130138091526265,0.17064637661979118,37.406451612903226,10.497699520791675,random,0.0,0.0,0.0,-0.6538445412634641,-139.74507015007316,-0.2617775236446412,0.0,0.0,0.0,0.0,PASS,"[(10.0, 112.72531374753163), (10.007963267107328, 122.72531057684998), (13.070454311623905, 132.2448246717109), (18.551676008546792, 140.6088074974454), (25.952098625757557, 147.33441119426516), (35.16870261679617, 151.2143868220715), (45.11806031833518, 150.2092593043771), (54.72815248834266, 147.44409593054885), (63.735025071357256, 143.09941570372666), (70.97051601686408, 136.1966864770013), (78.43806274697172, 129.54569062422416), (86.36238455550404, 123.44609031971085), (92.38419468630653, 115.46249446642742), (93.85280948948179, 105.5709237842812), (91.34950615240336, 95.8893189378432), (87.21009589586234, 86.7862819320938), (81.47534932291734, 78.59404891880031), (75.74317522861571, 70.40001571453409), (73.36374927044182, 60.68722352538641), (75.85552908371366, 51.0026464379669), (80.68027989154018, 42.24354947296089), (86.64910378782321, 34.2202620360582), (93.3999515820166, 26.842860456936023), (101.10298278935338, 20.46608147230785), (109.61340552242655, 15.215109666595012), (118.84968277077701, 11.38220181594123), (128.75369802419866, 10.0), (138.53139790547255, 12.096803527213936), (145.56911683354005, 19.20106367796295), (148.74082647536633, 28.684747453160554), (150.20409094313698, 38.57711102802779), (153.17006774875696, 48.12713624205337)]",sim_2021-01-28--02-30-28,True,,,
316,-1.9682893960589218,[],0.02104092632667796,0.021237570497955327,0.0,1.2478347786345396,-2.6102173893318175,0.004904687066513332,0.11408412693058821,0.11819308625377455,32.23148148148148,9.06970964264698,Successful test,0.0,"[0.009183673469387754, -0.036734693877551024, 0.004768846314035818, 0.0506872136609746, 0.03746542682045747, 0.02957490293246897, -0.01488886663482505, -0.05264396867564138, -0.06450154846331767, -0.05074543518115103, -0.030425962960657728, -0.05720370899437968, -0.014893050750169917, 0.018780418637585186, 0.06265796965799336, 0.04425459862195621, 0.062270877410403706, 0.020517894923203175, 0.03548580027947866, 0.03205484910507205]",0.6562092829486241,0.6562092829486241,0.0,1.9999495359690485,0.0,152.05571731428654,0.3571137115497294,0.6198433570235871,0.6198433570235871,43.0,12.302172841982275,0.02104092632667796,0.021237570497955327,0.0,1.2478347786345396,-2.6102173893318175,0.004904687066513332,0.11408412693058821,0.11819308625377455,32.23148148148148,9.06970964264698,random,0.0,0.0,0.0,-0.1856453765832451,-180.72115197315836,-0.29847181568353587,0.0,0.0,0.0,0.0,PASS,"[(28.46627535247771, 10.0), (28.474238619585037, 19.99999682931835), (29.85532432360148, 29.904167782919735), (32.7950524400098, 39.462305603729725), (33.00604045077257, 49.46007955893167), (28.931514762472176, 58.59234326599686), (22.079615060417765, 65.87598730404447), (14.711820960458283, 72.63731928085217), (10.0, 81.45767886743286), (10.949538267346895, 91.41249564519647), (17.169833244595083, 99.24243372898877), (25.976127470772568, 103.98049050386948), (35.9607529298201, 104.53479587326423), (45.499147868740096, 101.53162721513237), (55.094109537475916, 98.71441040141525), (65.02026300949944, 99.92745502130151), (72.94362931330403, 106.02829647275179), (76.67141992467128, 115.30749779386785), (76.35205723378436, 125.30239686647832), (73.28280932438662, 134.81973458616955)]",sim_2021-01-28--02-31-29,False,,,
317,-10.746968957126063,[],0.0,0.0,0.017241379310344827,0.591007351032729,-52.726428399057575,0.10570046827718384,0.10640731765148631,0.14586248456580608,22.413793103448278,6.419259963379884,Car drove out of the lane beamng_executor/sim_2021-01-28--02-32-14,0.0,"[0.04183673469387755, 0.009383590170762183, -0.038575593502707214, -0.05670621934738078, -0.05449948228915448, -0.04727533059011482, -0.07, -0.023061224489795917, -0.04625989171178676, -0.012813793572406057, 0.026982124794940887, 0.030135196340688952, 0.02781856154767033, 0.022968653850852214, -0.02109065148695507, -0.0013690234807443302]",0.0,0.0,1.0,1.973891453448804,0.9857397635221745,198.64390166990228,0.4923241000023332,0.5,0.6542208020279856,31.0,8.742026767827666,0.0,0.0,0.017241379310344827,0.591007351032729,-52.726428399057575,0.10570046827718384,0.10640731765148631,0.14586248456580608,22.413793103448278,6.419259963379884,random,0.0,0.0,0.0,-1.4394594342978948,-251.68519444580153,-0.39658814973804696,0.0,0.0,0.0,0.0,FAIL,"[(13.60872010657907, 34.65774620225908), (13.6166833736864, 44.657743031577425), (11.09127515281915, 54.3336054385144), (10.0, 64.27388302723593), (13.588763620440275, 73.60773409078973), (21.563475477802214, 79.64130440960187), (31.467261356826015, 81.02514878757533), (40.482376358983146, 76.69759734387401), (46.597285910877574, 68.7850831307967), (49.66061120450102, 59.26583745976548), (49.82029956487243, 49.26711255968138), (50.68732131053049, 39.3047697984351), (54.32582034037422, 29.990193865531538), (60.47409016019752, 22.10357366276723), (68.40643502276176, 16.014410749742922), (76.39560665274799, 10.0)]",sim_2021-01-28--02-32-14,True,,,
318,,[],,,,,,,,,,,The road is self-intersecting,0.0,"[-0.027551020408163266, -0.05113286130778842, -0.01799828302833003, -0.012896242212003486, 0.020777227175751617, 0.05582531816796453, 0.03725781539181864, 0.0024553595035254165, 0.007557400319851956, 0.031026788074954, 0.03913174280151466, 0.01223695914393904, 0.0071349183276125105, 0.01835940812353088, -0.015314061264224223, -0.05919161228463239, -0.056349137451652175, -0.07, -0.05673469387755103, -0.029975010412328196, -0.04611581908898504, -0.057937276585956744, -0.040868517581163374, -0.04254622038530158, -0.0336441442624885, -0.006554881498971141, 0.016914506256130904, 0.005690016460212541, -0.03818753456019562, -0.014901808989519504, 0.0350981910104805, -0.009703739051385656, -0.05766292272485504, -0.06618344424846052, -0.029363008922306928]",,,,,,,,,,,,,,,,,,,,,,random,,,,,,,,,,,INVALID,"[(66.04079496805976, 10.0), (66.04875823516709, 19.99999682931835), (69.8896002050224, 29.232977548598438), (76.63153001636773, 36.61852982442), (84.42951626738345, 42.87883416438382), (91.97482616117328, 49.44147834235639), (96.5208560550286, 58.34842014098591), (96.58596323425037, 68.34820819150048), (94.67719701420141, 78.16434854895257), (92.2795943271837, 87.87266979184547), (88.065128914216, 96.94120226865223), (80.99099050323458, 104.00919814741994), (72.35343259174769, 109.04830454892706), (63.26903874222309, 113.22847062059448), (53.72694053302739, 116.21985186778852), (44.14040127925679, 119.06559696106648), (36.247172308108475, 125.20538005243256), (32.98781204115298, 134.65929832213385), (35.9405686745511, 144.21341933162097), (43.97715222844896, 150.16432890757812), (53.77013649649665, 152.1885470593025), (63.61456165651751, 150.4314775476587), (71.28298601820593, 144.01312356793278), (74.9910580112371, 134.72602487703378), (74.6191871952038, 124.73294166432197), (70.55850479736985, 115.59451409367715), (64.75513344042572, 107.45075078096966), (59.38118875119717, 99.01744072636404), (54.99265797824029, 90.03185239533026), (49.20830299545561, 81.87457114278453), (41.4865585539051, 75.5204651648059), (34.44471111169183, 68.42029723717246), (28.358655550390857, 60.48556802284149), (19.992171769505056, 55.00816451897446), (10.0, 55.403769535002155)]",,False,,,
319,,[],,,,,,,,,,,The road is self-intersecting,0.0,"[-0.011224489795918363, 0.010204081632653073, 0.027551020408163276, -0.014902124114952096, -0.026126613910870455, -0.020189631871074122, 0.027773421840580445, 0.04553172416178665, 0.05784191414886313, 0.05604614399260193, 0.03476012015918883, 0.06652082123098732, 0.05690305826064996, 0.04038306816316222, 0.0505019758766928, 0.06149003786245219, 0.044924301941050945, 0.062339214483780714, 0.049995237678046374, 0.07, 0.05367346938775511, 0.06864639733444398, 0.028078691701586923, -0.016293473096469422, -0.0050689833005510485, 0.034726935066795896, 0.010830934536144091, -0.039169065463855915, -0.048555058184288305, -0.027716258925395122, -0.0568166084179136, -0.04678977452086622]",,,,,,,,,,,,,,,,,,,,,,random,,,,,,,,,,,INVALID,"[(111.20589182993494, 10.0), (111.21385509704227, 19.99999682931835), (111.2728384311408, 29.999822876120295), (109.45424355998732, 39.833068153983255), (107.01780054646999, 49.53171473182506), (106.60813588051143, 59.523319951281294), (108.50264886848015, 69.34222113921561), (110.02356680560642, 79.22588486419774), (107.90141334826966, 88.99811412386585), (101.22743109557483, 96.44512432197317), (91.5914484567687, 99.1186685210892), (81.75912778054412, 97.29508136389424), (74.04532832376952, 90.93133263058743), (71.43697525406272, 81.27749949220396), (73.64408411555628, 71.52410672488875), (79.90841331201604, 63.729353379311874), (89.35623278693645, 60.45235671020849), (99.16045099201051, 62.421444160601226), (106.58196634183234, 69.12376539375315), (109.29361035642198, 78.74909586798312), (106.09698195196806, 88.22440941655967), (97.9993936357758, 94.09203785243277), (88.00058805318658, 94.24659179635708), (79.07662973800316, 89.73405725478636), (70.4339123743819, 84.70380511671618), (61.30417830456719, 80.62361445763364), (52.877476606642475, 75.23931334289342), (45.88436078630314, 68.09114356851623), (37.9518820547836, 62.00215505038039), (28.18436596203057, 59.858413140119154), (18.320684668173413, 61.503949931932844), (10.0, 67.0506792973178)]",,False,,,
320,0.0,[],0.012752956972012768,0.012868892944485613,0.0,1.2294844061699757,-24.631418280411438,0.04866629106031204,0.13519370300817463,0.17820989311362054,39.31531531531532,11.117015559361255,Successful test,0.0,"[-0.019387755102040816, -0.014285714285714277, -0.027551020408163256, 0.0016951270304040034, 0.04149104539775095, 0.037955528733775896, -0.012044471266224106, -0.031432226368264926, -0.0320423827292564, -0.010763237348274717, -0.048518339389091045, -0.010188814590872099, -0.05202554928474965, -0.010348951413147664, -0.03177752284171909, -0.00518348616942628, -0.04702022086330383, -0.022339736073994337, 0.01968799748306642, 0.01458595666673989, 0.06254514034020928, 0.02427062190343187, -0.01596107420916322, -0.0128998497193673, -0.056777400739775455]",0.4663107926898563,0.4663107926898563,0.0,1.9930280979344348,0.0,94.67099198918068,0.17962466681364658,0.9320308433573047,0.9320308433573047,50.0,14.058976692031159,0.012752956972012768,0.012868892944485613,0.0,1.2294844061699757,-24.631418280411438,0.04866629106031204,0.13519370300817463,0.17820989311362054,39.31531531531532,11.117015559361255,random,0.0,0.0,0.0,0.49988248334183427,-91.59042183114718,-0.1845379768768336,0.0,0.0,0.0,0.0,PASS,"[(10.0, 10.0), (10.007963267107328, 19.99999682931835), (11.691543462789724, 29.857255967877403), (15.385395496429481, 39.15001966623837), (20.246442387938032, 47.889025508927524), (23.122211874544988, 57.46660087328255), (22.068800720977976, 67.41096233802932), (19.739474158748664, 77.13589101470829), (19.562396235602705, 87.13432306224126), (22.514391335015475, 96.68867939498514), (27.428355914150828, 105.39803942400009), (34.67191926894279, 112.29229717412193), (43.60042704468293, 116.79582344789317), (53.47885618754367, 118.35037729690565), (63.3577579984983, 116.79883000161713), (72.69393023655837, 113.21610925597197), (81.21278450560365, 107.97882733280144), (88.09152730622716, 100.72052880746715), (92.093723774605, 91.55633634830829), (95.97406681513189, 82.33988703808939), (101.36927250037243, 73.92016283750252), (109.5354301194624, 68.14834598834845), (119.37172162919984, 66.3463001133865), (129.27437397729852, 64.95436747396184), (138.87393366574173, 62.15285827568745)]",sim_2021-01-28--02-32-47,False,,,
