timer	pos	dir	vel	steering	steering_input	brake	brake_input	throttle	throttle_input	wheelspeed	vel_kmh	is_oob	oob_counter	max_oob_percentage	oob_distance
0	(108.82044219970703, 12.459630966186523, -28)	(0.01993621326982975, 0.9998012781143188, 0)	(0, 0, 0)	0	None	0	None	0	None	0	0	False	0	0	1.988706052703422
0.20000000298023224	(108.82056427001953, 12.461487770080566, -27.969730377197266)	(0.019849734380841255, 0.9997898936271667, -0.005112610291689634)	(-0.003246831940487027, 0.08724605292081833, 0.165429025888443)	-5.332175673129026	0.015656943788850682	0	0	0.5	0.5	0.06108700775528002	1	False	0	0	1.9886006353473376
0.41475000977516174	(108.82000732421875, 12.555068016052246, -27.88614845275879)	(0.01773105561733246, 0.9998420476913452, -0.0011662595206871629)	(0.018118849024176598, 0.7601905465126038, 0.7663673758506775)	-24.491574118335603	0.05326895231451411	0	0	0.6334364032719636	0.6334364032719636	2.5987729815725613	4	False	0	0	1.9899965965290043
0.6042500175535679	(108.82589721679688, 12.725516319274902, -27.751405715942383)	(0.020812595263123512, 0.9997115731239319, -0.011985051445662975)	(0.052834197878837585, 1.0191435813903809, 0.36815008521080017)	-32.78043535144497	0.0636827214700109	0	0	0.15731901845992946	0.15731901845992946	3.407819005682253	4	False	0	0	1.985635175231961
0.7987500242888927	(108.83818817138672, 13.00799560546875, -27.74319839477539)	(0.024244386702775955, 0.9997040629386902, 0.002003223169595003)	(0.08212338387966156, 1.9569271802902222, -0.11331513524055481)	-30.87574635172944	0.060720766850949945	0	0	0.9999900498898989	0.9999900498898989	2.022606787843359	7	False	0	0	1.9758318242399813
0.9760000333189964	(108.85869598388672, 13.457084655761719, -27.753833770751953)	(0.030523914843797684, 0.9994613528251648, 0.012054480612277985)	(0.12519200146198273, 3.1490862369537354, -0.10462092608213425)	-30.574074873570876	0.05940644341991152	0	0	0.4565017830691411	0.4565017830691411	3.1879288761611018	11	False	0	0	1.9571116145201715
1.165750041604042	(108.89686584472656, 14.161836624145508, -27.760622024536133)	(0.03960628807544708, 0.9991148114204407, 0.014171874150633812)	(0.22667531669139862, 3.923130989074707, -0.0412413664162159)	-28.324754103856428	0.053878162799973386	0	0	0.12708706614884646	0.12708706614884646	3.9187281775046703	14	False	0	0	1.921132777644449
1.3560000471770763	(108.94477844238281, 14.961089134216309, -27.764089584350586)	(0.048371557146310806, 0.9988037347793579, 0.0071690743789076805)	(0.2865983843803406, 4.49990177154541, 0.0009534456767141819)	-23.5219436132256	0.04355869259351948	0	0	0.18503837743457455	0.18503837743457455	4.564623433091838	16	False	0	0	1.8732130225530728
1.5485000610351562	(109.00275421142578, 15.870738983154297, -27.764684677124023)	(0.0557493232190609, 0.9984303712844849, 0.005355158355087042)	(0.3083314597606659, 5.114187240600586, -0.004569494631141424)	-16.605155616506345	0.029783650603155354	0	0	0.20764625865290307	0.20764625865290307	5.223134699411264	18	False	0	0	1.8126566849589585
1.7352500669658184	(109.06910705566406, 16.8782901763916, -27.76513671875)	(0.061408184468746185, 0.9981012940406799, 0.004775304812937975)	(0.36576536297798157, 5.6648640632629395, 0.01823016256093979)	-9.09951906768435	0.014495798771261023	0	0	0.20777664144411942	0.20777664144411942	5.8241655955175355	20	False	0	0	1.7406878847905696
1.9225000739097595	(109.14144897460938, 17.983196258544922, -27.765670776367188)	(0.0639633908867836, 0.9979425072669983, 0.004407623782753944)	(0.41522878408432007, 6.20473575592041, -0.00059370300732553)	3.0185258882369066	-0.012785627263710424	0	0	0.19730847960894554	0.19730847960894554	6.258395845175739	22	False	0	0	1.6588324745598797
2.107250079512596	(109.21150207519531, 19.178180694580078, -27.765958786010742)	(0.061076704412698746, 0.9981276988983154, 0.0032870136201381683)	(0.3401791751384735, 6.714017391204834, 0.005747111514210701)	11.32576672465454	-0.022168023383676256	0	0	0.21385147405334762	0.21385147405334762	6.829283270004083	24	False	0	0	1.5767030965749496
2.2922500893473625	(109.27772521972656, 20.46479034423828, -27.765474319458008)	(0.0550164170563221, 0.9984830021858215, 0.0021785192657262087)	(0.3293866813182831, 7.217103004455566, -0.011689159087836742)	16.16248923305675	-0.034604362638876125	0	0	0.21917511459670472	0.21917511459670472	7.396250349936615	26	False	0	0	1.495867133203267
2.475500099360943	(109.33544921875, 21.848756790161133, -27.76534080505371)	(0.044720541685819626, 0.9989988803863525, 0.001223307684995234)	(0.2757103145122528, 7.672422409057617, 0.04026220366358757)	23.21020452070274	-0.047839700324320646	0	0	0.23473431260311	0.23473431260311	7.809258705018408	28	False	0	0	1.4215067857957757
2.6672501116991043	(109.37570190429688, 23.357297897338867, -27.765771865844727)	(0.02890060655772686, 0.9995821714401245, 0.0005498023238033056)	(0.12598899006843567, 8.151643753051758, -0.03311142325401306)	28.96220260768088	-0.058427444273475626	0	0	0.24032160017571305	0.24032160017571305	8.182478509266254	29	False	0	0	1.364797053628506
2.855750121176243	(109.3861312866211, 24.930503845214844, -27.766571044921875)	(0.010177399963140488, 0.9999480247497559, -0.0006165084196254611)	(-0.03240123763680458, 8.556538581848145, -0.021874742582440376)	33.50374905550192	-0.06728840958335683	0	0	0.22041048872078828	0.22041048872078828	8.499895566143529	31	False	0	0	1.3413704124469588
3.0530001297593117	(109.35700225830078, 26.678518295288086, -27.7672061920166)	(-0.013642685487866402, 0.9999060034751892, -0.0014166090404614806)	(-0.22937126457691193, 8.968276023864746, 0.00956779532134533)	36.74190692066447	-0.07284215579174916	0	0	0.21904100011487143	0.21904100011487143	9.115142491177043	32	False	0	0	1.3626251913078653
3.2422501370310783	(109.28675842285156, 28.389423370361328, -27.767650604248047)	(-0.038097549229860306, 0.9992722868919373, -0.0018473537638783455)	(-0.5007498860359192, 9.327704429626465, -0.004603422246873379)	38.7165705319527	-0.07650675970492841	0	0	0.21246830103064748	0.21246830103064748	9.449277479175144	34	False	0	0	1.4352299106676014
3.4222501441836357	(109.17333984375, 30.090774536132812, -27.767913818359375)	(-0.06356186419725418, 0.997975766658783, -0.0020508042071014643)	(-0.7676598429679871, 9.626063346862793, 0.012877406552433968)	40.91534720955096	-0.0813094856583607	0	0	0.20480425959612225	0.20480425959612225	9.747623320489657	35	False	0	0	1.5641622519894836
