timer	pos	dir	vel	steering	steering_input	brake	brake_input	throttle	throttle_input	wheelspeed	vel_kmh	is_oob	oob_counter	max_oob_percentage	oob_distance
0	(126.08354187011719, 12.70819091796875, -28)	(-0.11195378750562668, 0.99371337890625, 0)	(0, 0, 0)	0	None	0	None	0	None	0	0	False	0	0	1.9327582222756048
0.20000000298023224	(126.08235931396484, 12.710606575012207, -27.97005271911621)	(-0.1133747547864914, 0.9935372471809387, -0.005470495205372572)	(-0.03597399592399597, 0.10474397987127304, 0.16295203566551208)	-70.87241335103737	0.16680378604698923	0	0	0.5	0.5	0.07389668104761898	1	False	0	0	1.9316996886986215
0.41475000977516174	(126.06977081298828, 12.80765438079834, -27.885906219482422)	(-0.11497455835342407, 0.9933598637580872, -0.004127963911741972)	(-0.01156624499708414, 0.7454058527946472, 0.7568523287773132)	-109.65999343740269	0.21134734518737552	0	0	0.2683695429093385	0.2683695429093385	1.969007815387422	4	False	0	0	1.9240488025128748
0.5952500179409981	(126.06509399414062, 12.960084915161133, -27.767885208129883)	(-0.10524066537618637, 0.9944101572036743, -0.0085411062464118)	(-0.027093632146716118, 1.0549545288085938, 0.47461625933647156)	-97.44061247235403	0.1851689921449306	0	0	0.235977178220204	0.235977178220204	2.931239972831486	4	False	0	0	1.9271079476563808
0.7700000256299973	(126.0543441772461, 13.214315414428711, -27.74126434326172)	(-0.0966731607913971, 0.9953029751777649, 0.005119055509567261)	(-0.09698972851037979, 1.8328886032104492, -0.0423467680811882)	-85.6828527219767	0.16509897565941486	0	0	0.44358779558316663	0.44358779558316663	2.057038958523744	7	False	0	0	1.924557943567011
0.941250029951334	(126.03987884521484, 13.619962692260742, -27.751134872436523)	(-0.08346407860517502, 0.9964593052864075, 0.010137337259948254)	(-0.1116732656955719, 2.8313355445861816, -0.07721225917339325)	-78.2513559021727	0.14973836118435377	0	0	0.05856947781481295	0.05856947781481295	3.165903119256366	10	False	0	0	1.919253976787617
1.1197500377893448	(126.02558898925781, 14.127245903015137, -27.76262664794922)	(-0.06731584668159485, 0.9977278113365173, 0.002777694258838892)	(-0.046490274369716644, 2.787431478500366, -0.01570168323814869)	-70.65447347232019	0.13588295093809832	0	0	0.19345912725075146	0.19345912725075146	2.8708469300650545	10	False	0	0	1.9134076075341206
1.3027500472962856	(126.01567077636719, 14.7139892578125, -27.765090942382812)	(-0.05145743861794472, 0.9986706376075745, 0.0030125947669148445)	(-0.01845770888030529, 3.4457015991210938, 0.02083035372197628)	-64.7314456299891	0.12462714400613623	0	0	0.023729917059811822	0.023729917059811822	3.4080982422104102	12	False	0	0	1.9026134976453903
1.486500058323145	(126.0130615234375, 15.358407020568848, -27.766565322875977)	(-0.035153791308403015, 0.9993814826011658, 0.0008814578177407384)	(0.06929515302181244, 3.8819870948791504, 0.07431740313768387)	-59.341161492087416	0.1147011761246894	0	0	0.08920169356456659	0.08920169356456659	3.8833346970240963	14	False	0	0	1.8901927755128713
1.6705000661313534	(126.01911926269531, 16.06389808654785, -27.76920509338379)	(-0.018106060102581978, 0.9998274445533752, -0.0041425046510994434)	(0.020474301651120186, 3.783499240875244, -0.0044566369615495205)	-54.54101845669609	0.10502577684735953	0	0	0.27273420916132124	0.27273420916132124	4.402224010842252	14	False	0	0	1.877198419832386
