timer	pos	dir	vel	steering	steering_input	brake	brake_input	throttle	throttle_input	wheelspeed	vel_kmh	is_oob	oob_counter	max_oob_percentage	oob_distance
0	(11.409738540649414, 73.62747955322266, -28)	(-0.21703538298606873, 0.9761637449264526, 0)	(0, 0, 0)	0	None	0	None	0	None	0	0	False	0	0	1.890993879960222
0.20000000298023224	(11.407402038574219, 73.63027954101562, -27.970111846923828)	(-0.21889159083366394, 0.9757327437400818, -0.005669451784342527)	(-0.03445848450064659, 0.10330427438020706, 0.16013838350772858)	-116.68253594686706	0.27474590241305524	0	0	0.5	0.5	0.09118745028960078	1	False	0	0	1.889009235567571
0.415250014513731	(11.384198188781738, 73.70722198486328, -27.901283264160156)	(-0.22288694977760315, 0.9748217463493347, -0.00662968959659338)	(-0.0370519645512104, 0.1574961245059967, 0.3905860483646393)	-205.58632366947734	0.42882441749320294	0	0	0.1237668226154437	0.1237668226154437	0.27836697749161676	2	False	0	0	1.8751796405128083
0.6042500212788582	(11.381939888000488, 73.72616577148438, -27.866851806640625)	(-0.22131463885307312, 0.9751253128051758, -0.01227085292339325)	(-0.02525046095252037, 0.21058295667171478, 0.11351466923952103)	-224.1108724884858	0.4383365705264031	0	0	0.5495361686510024	0.5495361686510024	0.2543928473939863	1	False	0	0	1.875204524027513
0.7932500317692757	(11.379058837890625, 73.7757797241211, -27.83742332458496)	(-0.21613949537277222, 0.9763433933258057, -0.006112921051681042)	(0.005376303568482399, 0.3329302668571472, 0.198896124958992)	-218.5235294084932	0.4250653311636502	0	0	0.6569454592947035	0.6569454592947035	0.4273270212089453	1	False	0	0	1.878281356356222
0.9757500439882278	(11.373249053955078, 73.87002563476562, -27.798593521118164)	(-0.20695023238658905, 0.978348970413208, 0.0021902816370129585)	(-0.04293886199593544, 0.7610898017883301, 0.2623695731163025)	-208.8290423394913	0.4072857496732031	0	0	0.6492080873210155	0.6492080873210155	0.8432944055839171	3	False	0	0	1.8832448917087747
1.1532500497996807	(11.361127853393555, 74.07461547851562, -27.75164222717285)	(-0.18776169419288635, 0.9821255207061768, 0.013227781280875206)	(-0.17319048941135406, 1.611815094947815, 0.055081505328416824)	-201.3644633223012	0.3904816189960732	0	0	0.12395637107127266	0.12395637107127266	2.9292976898551095	6	False	0	0	1.8857003406122064
1.3365000560879707	(11.341609001159668, 74.44164276123047, -27.754056930541992)	(-0.15820927917957306, 0.9873391389846802, 0.011455686762928963)	(-0.12718985974788666, 2.4651012420654297, -0.07308462262153625)	-191.32475358317333	0.3712359603963491	0	0	0.11620809224421286	0.11620809224421286	2.7620409328772775	9	False	0	0	1.8923258723884515
1.519250065088272	(11.33510971069336, 74.919189453125, -27.762331008911133)	(-0.11943500488996506, 0.9928328394889832, 0.004289643373340368)	(0.014854252338409424, 2.4525704383850098, -0.10364502668380737)	-181.24808234203738	0.35051203578871826	0	0	0.08169745576339968	0.08169745576339968	2.7459135239574195	9	False	0	0	1.9126808482408144
1.700000073760748	(11.341196060180664, 75.40258026123047, -27.765270233154297)	(-0.08603952080011368, 0.9962912797927856, -0.0008460772805847228)	(0.09446968883275986, 2.9864189624786377, -0.01143597811460495)	-172.11218348293622	0.33516494179842576	0	0	0	0	2.942816525817475	11	False	0	0	1.9295425993125777
