timer	pos	dir	vel	steering	steering_input	brake	brake_input	throttle	throttle_input	wheelspeed	vel_kmh	is_oob	oob_counter	max_oob_percentage	oob_distance
0	(15.057833671569824, 12.415884017944336, -28)	(0.04100651666522026, 0.9991589188575745, 0)	(0, 0, 0)	0	None	0	None	0	None	0	0	False	0	0	1.9822590048605913
0.20000000298023224	(15.057992935180664, 12.417593002319336, -27.969999313354492)	(0.04135921970009804, 0.9991307854652405, -0.0051989005878567696)	(-0.0013167128199711442, 0.08901286125183105, 0.16426318883895874)	31.473649202917315	-0.06145089867998089	0	0	0.5	0.5	0.0655270218849795	1	False	0	0	1.9821389714579354
0.41725001484155655	(15.06284236907959, 12.511754035949707, -27.885042190551758)	(0.04202636331319809, 0.9991157054901123, -0.0012868213234469295)	(0.031082622706890106, 0.7694902420043945, 0.7730422019958496)	27.88804196258344	-0.053891515433192656	0	0	0.7031899389186116	0.7031899389186116	2.480882433036202	4	False	0	0	1.9794499978636872
0.596750020980835	(15.06562328338623, 12.667813301086426, -27.757366180419922)	(0.039763860404491425, 0.999133288860321, -0.012303875759243965)	(0.03871002420783043, 1.0140535831451416, 0.40013065934181213)	27.13316461844355	-0.052724708066075036	0	0	0.340346177287229	0.340346177287229	2.6093149300521508	4	False	0	0	1.980248374174965
0.765750028192997	(15.071138381958008, 12.897665023803711, -27.74469566345215)	(0.03901718556880951, 0.9992307424545288, 0.003922499716281891)	(0.058223091065883636, 1.7566858530044556, -0.08646252006292343)	27.4150374678981	-0.05457062554386623	0	0	1	1	1.7865054495867758	6	False	0	0	1.9800054031634222
0.9357500337064266	(15.079928398132324, 13.296842575073242, -27.755102157592773)	(0.03289339691400528, 0.9993909001350403, 0.011659217067062855)	(0.1099880263209343, 2.8782291412353516, -0.02317335642874241)	27.540141273955	-0.053566133249668815	0	0	0.37111986981365985	0.37111986981365985	3.83201556444754	10	False	0	0	1.9777358203341464
1.1167500391602516	(15.08837604522705, 13.913162231445312, -27.76021957397461)	(0.025214597582817078, 0.999541699886322, 0.01675618439912796)	(0.0778079703450203, 3.921384334564209, 0.04344460740685463)	26.996050305075972	-0.0530078553333954	0	0	0.09419195622503818	0.09419195622503818	3.9717856448008604	14	False	0	0	1.9784748270424772
1.2942500486969948	(15.091172218322754, 14.638137817382812, -27.76568031311035)	(0.017426185309886932, 0.9998216032981873, 0.007290228269994259)	(-0.011530371382832527, 4.3004021644592285, -0.019664572551846504)	28.210793820614626	-0.05599157098286713	0	0	0.1519384020635989	0.1519384020635989	4.328740270772856	15	False	0	0	1.980641217863196
1.48875005915761	(15.087085723876953, 15.524015426635742, -27.766691207885742)	(0.007091161794960499, 0.9999645948410034, 0.004525305237621069)	(-0.06486567109823227, 4.80858039855957, 0.005822776351124048)	30.333818858788955	-0.06035243866213865	0	0	0.1658312344917181	0.1658312344917181	4.859867760305621	17	False	0	0	1.985300652458503
1.6795000694692135	(15.070564270019531, 16.486522674560547, -27.766828536987305)	(-0.005034236237406731, 0.9999816417694092, 0.003361316164955497)	(-0.09863626211881638, 5.319468021392822, -0.005954121705144644)	33.11216506217784	-0.06598064775847504	0	0	0.18193190186098512	0.18193190186098512	5.387722709034473	19	False	0	0	1.9942573366813585
1.8597500771284103	(15.039868354797363, 17.471267700195312, -27.76703643798828)	(-0.01798749715089798, 0.9998354911804199, 0.002365540247410536)	(-0.22262609004974365, 5.742100238800049, 0.028308436274528503)	35.31243976362261	-0.06984125550688865	0	0	0.17736628649280717	0.17736628649280717	5.834474702664911	21	False	0	0	1.9913555981528086
2.0420000813901424	(14.98974609375, 18.580215454101562, -27.767332077026367)	(-0.03302328661084175, 0.9994522929191589, 0.002142126439139247)	(-0.3118780255317688, 6.256069660186768, -0.0007269197376444936)	35.78691291575333	-0.07016584367385661	0	0	0.1977289936044755	0.1977289936044755	6.292483743250507	23	False	0	0	1.9703052225089317
2.2230000905692577	(14.92041301727295, 19.732025146484375, -27.767301559448242)	(-0.049095269292593, 0.9987912178039551, 0.0023851143196225166)	(-0.46357735991477966, 6.72401762008667, -0.000114841153845191)	35.38808029023681	-0.06876236348430584	0	0	0.1969780532449779	0.1969780532449779	6.97124954783872	24	False	0	0	1.9431902823727472
2.40525009855628	(14.824299812316895, 20.99427032470703, -27.766931533813477)	(-0.06647799164056778, 0.997786283493042, 0.0018236696487292647)	(-0.5843762159347534, 7.149227619171143, -0.0023529990576207638)	33.304121639777804	-0.06420291358563898	0	0	0.22579059773066193	0.22579059773066193	7.305509629750484	26	False	0	0	1.9067653818011912
2.591750103980303	(14.696117401123047, 22.39205551147461, -27.765546798706055)	(-0.08368730545043945, 0.9964900016784668, 0.001997716026380658)	(-0.7887439727783203, 7.662506580352783, 0.019078288227319717)	30.444941875884517	-0.058457092127924014	0	0	0.25298597782196514	0.25298597782196514	7.784223990313529	28	False	0	0	1.864272823348239
2.780000112950802	(14.53977108001709, 23.868133544921875, -27.76482391357422)	(-0.10077627003192902, 0.9949076771736145, 0.0017319794278591871)	(-0.9246189594268799, 8.159331321716309, 0.03561122342944145)	25.584179029825307	-0.047283359645519385	0	0	0.26742655697996315	0.26742655697996315	8.461438209927449	30	False	0	0	1.8190577338901308
2.9600001201033592	(14.359971046447754, 25.393463134765625, -27.76540756225586)	(-0.11534012854099274, 0.9933252334594727, 0.0012860468123108149)	(-1.0576343536376953, 8.6551513671875, -0.0302518829703331)	17.59510252681209	-0.03105076847820316	0	0	0.2566711461908481	0.2566711461908481	8.663675507948192	31	False	0	0	1.776770525064084
3.14750013127923	(14.149336814880371, 27.04724884033203, -27.76511573791504)	(-0.12483608722686768, 0.99217689037323, 0.0009975210996344686)	(-1.1729902029037476, 9.089661598205566, 0.001426084665581584)	8.792433247903178	-0.014090875122227073	0	0	0.24007821825557502	0.24007821825557502	9.165012598255863	33	False	0	0	1.7414743298121602
3.332250140607357	(13.924386978149414, 28.7628116607666, -27.764892578125)	(-0.12913767993450165, 0.9916266202926636, 0.0003839224227704108)	(-1.248727560043335, 9.498007774353027, 0.004508623853325844)	0.954603394557607	0.0010177212674969517	0	0	0.2423233201372736	0.2423233201372736	9.772794206245957	34	False	0	0	1.7304802369487402
3.514750149101019	(13.695207595825195, 30.52923583984375, -27.76507568359375)	(-0.12851671874523163, 0.9917073845863342, 4.9040747398976237e-05)	(-1.2713830471038818, 9.882137298583984, 0.002907942282035947)	-5.892334090263536	0.013816667183701661	0	0	0.23140040163887515	0.23140040163887515	10.145348712124639	36	False	0	0	1.753006013103024
3.699750155210495	(13.46362018585205, 32.39286422729492, -27.765405654907227)	(-0.1231965646147728, 0.9923821091651917, -0.000536305014975369)	(-1.2352070808410645, 10.235654830932617, -0.0010021866764873266)	-10.987695152532543	0.023087981640678858	0	0	0.23385382476200936	0.23385382476200936	10.435476315273885	37	False	0	0	1.8175783566115151
